sigla,faixa_etaria,qtd_clientes,pct_clientes,valor_total
BS,Gen Z (1997-2012),189,11.41304347826087,183061.8
BS,Gen X (1965-1980),503,30.3743961352657,543768.33
BS,Millennials (1981-1996),863,52.11352657004831,836827.1900000001
BS,Boomers (1946-1964),96,5.797101449275362,107016.10999999999
BS,Nao Informado,1,0.06038647342995169,346.28
BS,Silent (antes 1946),4,0.24154589371980675,1022.1600000000001
CS,Gen Z (1997-2012),155,11.231884057971014,175810.15
CS,Millennials (1981-1996),746,54.05797101449276,837228.35
CS,Gen X (1965-1980),375,27.173913043478258,540448.1100000001
CS,Boomers (1946-1964),103,7.463768115942029,147312.58000000002
CS,Silent (antes 1946),1,0.07246376811594203,2089.0800000000004
NK,Millennials (1981-1996),877,47.252155172413794,852030.1799999999
NK,Gen X (1965-1980),652,35.12931034482759,799624.3099999999
NK,Gen Z (1997-2012),174,9.375,133451.47
NK,Boomers (1946-1964),148,7.974137931034483,174429.06999999998
NK,Silent (antes 1946),5,0.26939655172413796,18400.21
GS,Gen Z (1997-2012),156,17.25663716814159,108853.39
GS,Millennials (1981-1996),464,51.32743362831859,346887.4
GS,Boomers (1946-1964),34,3.761061946902655,37309.13
GS,Gen X (1965-1980),249,27.544247787610622,281748.37
GS,Silent (antes 1946),1,0.11061946902654868,4375.15
NR,Gen X (1965-1980),679,29.508909169926117,891780.8999999999
NR,Millennials (1981-1996),1197,52.02086049543677,1097398.89
NR,Nao Informado,1,0.0434593654932638,69.97
NR,Gen Z (1997-2012),278,12.081703607127336,222653.40000000002
NR,Boomers (1946-1964),138,5.9973924380704045,149138.02
NR,Silent (antes 1946),8,0.3476749239461104,7085.93
NS,Gen X (1965-1980),297,24.97897392767031,390402.45999999996
NS,Millennials (1981-1996),656,55.172413793103445,582500.76
NS,Gen Z (1997-2012),186,15.643397813288479,122725.97
NS,Boomers (1946-1964),49,4.121110176619007,58818.049999999996
NS,Silent (antes 1946),1,0.08410428931875526,357.78000000000003
